sku,title
STIG-271724218/UKS,Stiga MT 100e KIT 20v Cordless Multi-Tool (Inc. Battery & Charger)
STIG-213851142/ST1,Stiga SRC 685 RG Petrol Front-Tine Tiller
2T0785483/M22,Mountfield MTF 92 H Rear-Collect V-Twin Garden Tractor with Hydrostatic Drive
FTREN220V,Feider FTREN220V 2 x 20v Cordless Chainsaw – 35cm Guide Bar (Tool Only)
STIG-283220008/ST1,Stiga BC 730 Petrol Brushcutter
STIG-283221008/ST1,Stiga BC 730 B Petrol Brushcutter
STIG-283424008/ST2,Stiga BC 750 B Petrol Brushcutter
STIG-283524008/ST3,Stiga BC 760 B Petrol Brushcutter
STIG-277500008/ST2,Stiga BL 700e 48v Cordless Leaf-Blower (Tool Only)
EIN-4257214,Einhell Power X-Change 18v Cordless Combi Drill/Impact Driver Twin Pack | 4257214
EIN-4257238,Einhell TC-CK 18 Li KIT 18v Cordless Drill/Angle Grinder Twin Pack | 4257238
OLY-09-050,Olympia 600w Corded Hammer Drill | 09-050
OLY-09-210,Olympia 135w Corded Orbital Sander | 09-210
OLY-09-510,Olympia 2000w Corded Heat Gun | 09-510
STIG-278500008/ST2,Stiga SAB 500 AE 48v Cordless Leaf-Blower (Tool Only)
STIG-279050008/ST1,Stiga SBH 900 E Backpack Battery Harness
STIG-277017008/ST1,Stiga E475 48v/7.5Ah ePower Lithium-Ion Battery | 277017008/ST1
STIG-279710038/ST1,Stiga SPH 900 AE 48v Cordless Long-Reach Hedgetrimmer (Tool Only)
STIG-278300008/ST3,Stiga HT 500e 48v Cordless Hedgetrimmer (Tool Only)
STIG-279500008/ST2,Stiga BL 900e 48v Cordless Leaf-Blower (Tool Only)
STIG-277210008/ST1,Stiga SBC 700 D AE 48v Cordless Brushcutter with ‘Cowhorn’ Handle (Tool Only)
STIG-277430008/ST1,Stiga CS 700e 48v Cordless Chainsaw – 35cm Guide Bar (Tool Only)
STIG-277015008/ST1,Stiga E450 48v/5Ah ePower Lithium-Ion Battery | 277015008/ST1
STIG-278420008/ST2,Stiga SPR 500 AE 48v Cordless Top-Handle Arborist’s Chainsaw - 30cm Guide Bar (Tool Only)
STIG-240271002/ST2,"Stiga PR 730 Top-Handle Petrol Arborist’s Chainsaw with 3/8"" Chain (25cm Guide Bar)"
STIG-240271012/ST2,"Stiga PR 730 C Top-Handle Petrol Arborist’s Chainsaw with 1/4"" Chain (25cm Guide Bar)"
STIG-290401208/S15,Stiga SCM 240 R Rear-Deflect Manual Cylinder Mower
STIG-290409218/S15,Stiga 18-Litre Grass Collector for Rear-Deflect Manual Cylinder Mowers | 290409218/S15
STIG-290401608/S15,Stiga SCM 440 FS Front-Deflect Manual Cylinder-Mower
STIG-290409618/S15,Stiga 20-Litre Grass Collector for Front-Deflect Manual Cylinder-Mowers | 290409618/S15
STIG-240421602/ST1,Stiga CS 545 Petrol Chainsaw (40cm Guide Bar)
STIG-240461802/S17,Stiga SP 466 Petrol Chainsaw (45cm Guide Bar)
STIG-252421008/ST2,Stiga HT 525 Petrol Hedgetrimmer (60cm Blades)
STIG-279300008/ST1,Stiga SHT 900 AE 48v Cordless Hedgetrimmer (Tool Only)
STIG-211400248/ST1,Stiga SVP 40 G Petrol Scarifier
EZ20VSJN,Energizer® EZ20VSJN 20v Cordless Garden Pruner/Mini-Chainsaw (Tool Only)
STIG-290002132/14,Stiga SV 213 E 1300w/32cm 2-in-1 Electric Scarifier/Aerator
STIG-1911-9291-01,Stiga 15m Power Cable for Mains-Electric Scarifiers/Aerators | 1911-9291-01
STIG-213601041/ST1,Stiga SRC 585 RG Petrol Front-Tine Tiller
STIG-219000080/15,Stiga Tyres Kit for SRC 685 RG Front-Tine Tiller | 219000080/15
STIG-219000120/18,Stiga Half Side Plough for SRC 685 RG Front-Tine Tiller | 219000120/18
STIG-219000130/18,Stiga Double Side Plough for SRC 685 RG Front-Tine Tiller | 219000130/18
STIG-219000140/18,Stiga Iron Wheels Kit for SRC 685 RG Front-Tine Tiller | 219000140/18
STIG-13-3926-11,Stiga 107cm Towed Leaf-Sweeper/Collector for Stiga Park Front-Cut Ride-On Mowers | 13-3926-11
STIG-2A0000000/S16,Stiga Protective Cover for Park Front-Cut Ride-On Mowers | 2A0000000/S16
STIG-13-3916-61,Stiga Dust Cover for 85cm Front-Mounted Sweeper | 13-3916-61
STIG-13-0952-11,Stiga 75kg-Capacity Poly Combi-Cart  | 13-0952-11
STIG-13-0955-11,Stiga 38kg-Capacity Towed Broadcast Spreader | 13-0955-11
STIG-278500008/ST3,Stiga BL 500e 48v Cordless Leaf-Blower (Tool Only)
STIG-299900750/1,Stiga PTO Kit – for Stiga Tractor Mowers | 299900750/1
STIG-299900260/0,Stiga 56cm Towed Poly Ballast Roller | 299900260/0
STIG-299900150/0,Stiga Rear Counterweight for 92cm Rear-Collect Tractors | 299900150/0
STIG-2A6107010/S17,Stiga 107cm Towed Grass & Leaf Collector for Stiga Park Front-Cut Ride-On Mowers | 2A6107010/S17
STIG-219602532/S17,Stiga SWS 600 G Self-Propelled Sweeper
STIG-290602020/16,Stiga Collection Box for SWS 600 G Self-Propelled Sweeper | 290602020/16
STIG-290602030/16,Stiga Front Blade for SWS 600 G Self-Propelled Sweeper | 290602030/16
STIG-277710048/ST2,Stiga PS 700e 48v Cordless Pole-Pruner (Tool Only)
STIG-277710038/ST2,Stiga PH 700e 48v Cordless Long-Reach Hedgetrimmer (Tool Only)
STIG-277710038/ST1,Stiga SPH 700 AE 48v Cordless Long-Reach Hedgetrimmer (Tool Only)
271302208/UKS,Stiga SHT 100 AE KIT 20v Cordless Hedgetrimmer (Inc. Battery & Charger)
STIG-279350008/ST2,Stiga HT 900e 48v Cordless Hedgetrimmer (Tool Only)
STIG-277300008/ST2,Stiga HT 700e 48v Cordless Hedgetrimmer (Tool Only)
FRT6224,Feider FRT6224 Ultra-Compact Rear-Collect Ride-On Mower with Manual Drive
STIG-279210008/ST1,Stiga SBC 900 D AE 48v Cordless Brushcutter with ‘Cowhorn’ Handle (Tool Only)
STIG-278200008/ST2,Stiga SBC 500 AE 48v Cordless Brushcutter with ‘Loop’ Handle (Tool Only)
STIG-279500008/ST1,Stiga SAB 900 AE 48v Cordless Leaf-Blower (Tool Only)
STIG-277200008/ST2,Stiga BC 700e 48v Cordless Brushcutter with ‘Loop’ Handle (Tool Only)
STIG-277210008/ST2,Stiga BC 700e B 48v Cordless Brushcutter with ‘Cowhorn’ Handle (Tool Only)
STIG-279210008/ST2,Stiga BC 900e B 48v Cordless Brushcutter with ‘Cowhorn’ Handle (Tool Only)
STIG-278420008/ST3,Stiga PR 700e 48v Cordless Top-Handle Arborist’s Chainsaw - 30cm Guide Bar (Tool Only)
FD-FRT7550M-SD,Feider FRT7550M-SD Compact Side-Discharge Ride-On Mower with Manual Drive
FRT75BS125-SD,Feider FRT75BS125-SD Compact Side-Discharge Ride-On Mower with Manual Drive & Briggs Engine
STIG-291302168/UKS,Stiga Collector 132e KIT 20v Cordless Lawnmower (Inc. Battery & Charger)
STIG-291382168/UKS,Stiga Collector 140e KIT 20v Cordless Lawnmower (Inc. 2 x Batteries & Charger)
STIG-294346068/UKS,Stiga Combi 336e KIT 48v 3-in-1 Hand-Propelled Cordless Lawnmower (Inc. Battery & Charger)
STIG-294386068/UKS,Stiga Combi 340e KIT 48v 3-in-1 Hand-Propelled Cordless Lawnmower (Inc. Battery & Charger)
STIG-294426068/UKS,Stiga Combi 344e KIT 48v 3-in-1 Hand-Propelled Cordless Lawnmower (Inc. Battery & Charger)
RAC511BSRP-A,Racing 511BSRP Comfort-Turn 4-in-1 Self-Propelled Petrol Lawnmower
FHBV1300,"Feider FHBV1300 Multi-Surface Steam Cleaner 1300 w, 1.5 bar"
STIG-2L0486008/UKS,Stiga Collector 548e S KIT 48v Self-Propelled Cordless Lawnmower (Inc. 2 x Batteries & Charger)
STIG-2L0537978/UKS,Stiga Combi 753e V KIT 48v 4-in-1 Variable-Speed Cordless Lawnmower (Inc. 2 x Batteries & Charger)
STIG-294519198/ST1,Stiga Twinclip 950e VR KIT 48v Variable-Speed Cordless Rear-Roller Lawnmower (Inc. 2 x Batteries & Charger)
STIG-294340068/ST1,Stiga Combi 336c 3-in-1 Hand-Propelled Electric Lawnmower
STIG-294569048/ST1,Stiga Twinclip 955 VR Variable-Speed Petrol Rear-Roller Lawnmower
STIG-2L0432048/ST2,Stiga Collector 543 S Self-Propelled Petrol Lawnmower
STIG-2L0487838/ST2,Stiga Combi 748 V 4-in-1 Variable-Speed Petrol Lawnmower (with Honda Engine)
STIG-2L0537838/ST2,Stiga Combi 753 V 4-in-1 Variable-Speed Petrol Lawnmower (with Honda Engine)
STIG-294557848/ST2,Stiga Combi 955 V 4-in-1 Variable-Speed Petrol Lawnmower
FHT22,Feider FHT22 Petrol Hedgetrimmer (60cm Blades)
STIG-2T1215481/ST1,Stiga Tornado 5108 Side-Discharge Garden Tractor with Hydrostatic Drive
STIG-2L0487978/ST1,Stiga Combi 748e V KIT 48v 4-in-1 Variable-Speed Cordless Lawnmower (Inc. Batteries & Charger)
RACD314TB-A,Racing D314TB-A 4-Stroke Petrol Brushcutter
RAC52BPB-2,Racing 52BPB-2 Petrol Backpack Blower
FSDT75,Feider FSDT75 4-Stroke Petrol Backpack Blower
JRS200,JR 200-Litre Collapsible Rain Barrel | JRS200
JRS380,JR 380-Litre Collapsible Rain Barrel | JRS380
JRS500,JR 500-Litre Collapsible Rain Barrel | JRS500
JRS750,JR 750-Litre Collapsible Rain Barrel | JRS750
FD-X-RANGE,Feider X-RANGER 250w Aluminium-Frame Electric Bicycle
STIG-2T2205481/ST2,Stiga Estate 584e Battery-Powered Rear-Collect Lawn Tractor with Stepless Electronic Drive
BOU012,Spark Plug - JR BOU012 ( Equivalent to NGK BPR5ES OR CHAMPION RN11YC)
FD-FRT7550M-SD-BAG,Feider 170-Litre Grassbag – for FRT7550M-SD Side-Discharge Ride-On Mower
FD-FRT-75BS125-SD-BAG,Feider 170-Litre Grassbag – for FRT75BS125-SD Compact Side-Discharge Ride-On Mower
AT-299439077/AT1,Atco Liner 16S Li KIT 48v Cordless Self-Propelled Roller Lawnmower (Inc. Batteries & Charger)
AT-299489077/AT1,Atco Liner 18S Li KIT 48v Cordless Self-Propelled Roller Lawnmower (Inc. Batteries & Charger)
TG40S,Spectrum TG40S Self-Propelled Petrol Lawnmower
TG46S,Spectrum TG46S 3-in-1 Self-Propelled Petrol Lawnmower
TG46SE,Spectrum TG46SE 3-in-1 Self-Propelled Petrol Lawnmower with Electric Start
TG51SE,Spectrum TG51SE 3-in-1 Self-Propelled Petrol Lawnmower with Electric Start
TG56SE,Spectrum TG56SE 3-in-1 Self-Propelled Petrol Lawnmower with Electric Start
AP-905270100,Apache Sickle Bar Attachment – for P70 Two-Wheel Tractor
AP-907290000,Apache Drum-Mower Attachment – for P70 Two-Wheel Tractor
AP-907230600,Apache Brush Attachment – for P70 Two-Wheel Tractor
AP-9052530000,Apache Snow Blade Attachment – for P70 Two-Wheel Tractor
AP-907970000,Apache Rear-Mounted Tiller/Cultivator Attachment – for P70 Two-Wheel Tractor
AT-2T2110447/AT2,Atco GT 30H Rear-Collect Lawn Tractor with Hydrostatic Drive
AT-2T2630447/AT2,Atco GT 38H Rear-Collect V-Twin Garden Tractor with Hydrostatic Drive
AT-2T0785447/AT1,Atco GTX 36H Rear-Collect V-Twin Garden Tractor with Hydrostatic Drive
MF-281220003/21,Mountfield BC 425 HJ 4-Stroke Petrol Brushcutter (Honda Engine)
MF-281221003/21,Mountfield BC 425 HD 4-Stroke Petrol Brushcutter (Honda Engine)
MF-281321003/21,Mountfield BC 435 HD 4-Stroke Petrol Brushcutter (Honda Engine)
MF-281320003/21,Mountfield BC 435 H 4-Stroke Petrol Brushcutter (Honda Engine)
MF-281520003/21,Mountfield BC 450 H 4-Stroke Petrol Brushcutter (Honda Engine)
MF-281521003/21,Mountfield BC 450 HD 4-Stroke Petrol Brushcutter (Honda Engine)
MF-281210003/21,Mountfield TR 425 HJ 4-Stroke Curved-Shaft Petrol Grass-Trimmer (Honda Engine)
OR-RM830,Orec Rabbit RM830 Single-Cylinder Ride-On Brushcutter with Hydrostatic Drive
FMT560,Feider FMT560 Wheeled Brushcutter
RAC6625PR,Racing 6625PR Compact Rear-Collect Ride-On Mower with Manual Drive
RAC6625SDPR,Racing 6625SDPR Compact Side-Discharge Ride-On Mower with Manual Drive
DAN-71901-218,Danarm Mulch Kit – for 48cm/53cm 4-Wheeled & Roller Lawnmowers | 71901-218
DAN-71901-924,Danarm Side-Discharge Deflector – for 53cm 4-Wheeled & Roller Lawnmowers | 71901-924
DC24-4,Spectrum DC24-4 Ultra-Compact Rear-Collect/Side-Discharge Ride-On Mower with Manual Drive
FTDT4125,Feider FTDT4125 Self-Propelled Petrol Lawnmower
FNHV2000,"Feider FHNV2000 Multi-Surface Steam Cleaner 2000 w, 4 bar"
C-294569037/AT1,Atco Liner 22SH V Variable-Speed Petrol Rear-Roller Lawnmower (Honda Engine)
C-294519037/AT1,Atco Liner 19SH V Variable-Speed Petrol Rear-Roller Lawnmower (Honda Engine)
STIG-2T0780481/ST1,Stiga Estate 792 Rear-Collect Lawn Tractor with Hydrostatic Drive
MB-RF-101,Meccanica Benassi RF 101 Wheeled Brushcutter
827M-RET,Mountfield MTF 66 MQ Compact Rear-Collect Ride-On Mower with Manual Drive (Ex-Display)
C-2T0053404/A22,Alpina AT2 66 QA Compact Rear-Collect & Side-Discharge Ride-On Mower with Manual Drive
MF-2T0210483/M22,Mountfield 1328H Compact Rear-Collect Ride-On Mower with Hydrostatic Drive
MF-2T0510483/M25,Mountfield 1538M-SD Side-Discharge Lawn Tractor with Manual Drive
MF-2T0620483/M25,Mountfield 1538H-SD Side-Discharge Lawn Tractor with Hydrostatic Drive
MF-2T0830483/M25,Mountfield 1738H Rear-Collect V-Twin Garden Tractor with Hydrostatic Drive
MF-2T0980483/M25,Mountfield 2240H Rear-Collect V-Twin Garden Tractor with Hydrostatic Drive
MF-2T1210483/M25,Mountfield 1543H-SD Side-Discharge Lawn Tractor with Hydrostatic Drive
1330M-XDISP,Mountfield T30M Rear-Collect Lawn Tractor with Manual Drive - Ex Demo
MF-2T2120483/M25,Mountfield 1530H Rear-Collect Lawn Tractor with Hydrostatic Drive
MF-2T2620483/M25,Mountfield 1538H Rear-Collect Lawn Tractor with Hydrostatic Drive
MF-2T2630483/M22,Mountfield 1638H Rear-Collect V-Twin Garden Tractor with Hydrostatic Drive
MF-827M,Mountfield 827M Compact Rear-Collect & Side-Discharge Ride-On Mower with Manual Drive
C-SP53H-E,Mountfield SP53H-E Elite 3-in-1 Self-Propelled Petrol Lawnmower (with Electric-Start Honda Engine)
SEAL-LS520H,Sealey LS520H Horizontal Electric Log-Splitter | 5-Tonne/2200w
SEAL-PWM1300,Sealey PWM1300 Petrol Pressure Washer | 150bar/360L/hr
SEAL-PWM2500SP,Sealey PWM2500SP Professional Self-Priming Petrol Pressure Washer | 220bar/450L/hr
DM26C,Spectrum DM26C Curved-Shaft Petrol Grass and weed Strimmer
DM26H,Spectrum DM26H Petrol Brushcutter and Strimmer
DM26L,Spectrum DM26L Petrol Brushcutter and Strimmer
DM26PB,Spectrum DM26PB Petrol Leaf Blower
DM26PBV,Spectrum DM26PBV Petrol Blower-Vac
C-SP22111-4,Spectrum 181kg-Capacity Poly Tipping Cart | SP22111-4
SP22124,Spectrum 227kg-Capacity Steel Tipping Trailer | SP22124
C-SP22125,Spectrum 408kg-Capacity High-Sided Steel Tipping Trailer | SP22125
C-SP22144,Spectrum 272kg-Capacity Poly Tipping Trailer | SP22144
C-SP31105,Spectrum 97cm Towed Lawn & Leaf Sweeper | SP31105
C-SP31109,"Spectrum 122cm - 42"" Towed Lawn & Leaf Sweeper | SP31109"
C-SP31128,Spectrum 137cm Towed Lawn & Leaf Sweeper | SP31128
SP31130,Spectrum 122cm Steel Towed Spike-Type Roller Aerator | SP31130
STIG-210870042/ST2,Stiga Silex 87 G Scythe Mower
STIG-278102208/UKS,Stiga GT 500e KIT 48v Cordless Grass-Trimmer (Inc. Battery & Charger)
STIG-278302208/UKS,Stiga HT 500e KIT 48v Cordless Hedgetrimmer (Inc. Battery & Charger)
STIG-278502208/UKS,Stiga BL 500e KIT 48v Cordless Leaf-Blower (Inc. Battery & Charger)
STIG-294513998/ST1,Stiga Twinclip 950e V KIT 48v 4-in-1 Variable-Speed Cordless Lawnmower (Inc. Batteries & Charger)
STIG-2F5820245/ST1,Stiga Park 300 LC Front-Cut Ride-On Lawnmower (Inc. 85cm Manual-Lift Deck)
STIG-2F5820425/ST1,Stiga Park 300 RC Front-Cut Ride-On Lawnmower (Inc. 95cm Electric-Lift Deck)
TY8000V,Spectrum TY8000V Electric Upright 8-Tonne log Splitter
C-TB51S11,Ruikaili TB51S11 Self-Propelled Petrol Lawnmower | Special Offer
SW420-EXPERT,Spectrum SW420-Expert 2-in-1 Petrol Lawn Scarifier/Aerator
C-TY7000H,Spectrum TY7000H 7 Tonne Log Splitter
C-TY5000H,Spectrum TY5000H 5 Tonne Log Splitter
D-Sealey-LS550V,Sealey LS550V Vertical Electric Log Splitter | 6-Tonne | 3000W
TG40PD,Spectrum TG40PD Self-Propelled Petrol Lawnmower
TG51PD,Spectrum TG51PD Self-Propelled Petrol Lawnmower
TG60FTTR,Spectrum TG60FTTR Petrol Cultivator
C-2T2000404/A22,Alpina AT4 84AST 2-in-1 Lawn Tractor
C-2T0510404/A22,Alpina AT3 98AST Side Discharge Lawn Tractor
C-STF600-PRO,Spectrum STF600-PRO Flail Mower
TG48-PRO,Spectrum TG48-PRO Honda Powered Petrol Self Propelled Lawnmower - 4 blade
TG40SE,Spectrum TG40SE Self-Propelled Petrol Lawnmower with Electric Start
C-CL20-R-DUO,Spectrum CL20-R-DUO 2mm Round Strimmer Line
C-CL24-R-DUO,Spectrum CL24-R-DUO 2.4mm Round Strimmer Line
C-CL27-R-DUO,Spectrum CL27-R-DUO 2.7mm Round Strimmer Line
C-CL30-R-DUO,CL40R
CL40-R-DUO,Spectrum CL40-R-DUO 4.0mm Round Strimmer Line
C-299439047/AT1,Atco Liner 16S Self-Propelled Petrol Rear-Roller Lawnmower
C-TY5-7STAND,Spectrum TY5-7 Log Splitter Stand
C-JCY20G,Sealey JCY20G Green Metal Jerry Can - 20 Litres
C-PFC-SPOUT,Spectrum Metal Jerry Can Spout - PFC-SPOUT
PFC-10G-M,Spectrum PFC-10G-M Jerry Can – 10 Litre
C-PFC-10R-P,Spectrum PFC-10R-P Anti Spill Petrol Can – 10 Litre
PFC-20G-M,Spectrum PFC-20G-M Jerry Can – 20 Litre
C-PFC-20R-P,Spectrum PFC-20R-P Anti Spill Petrol Can – 20 Litre
C-PFC-5R-P,Spectrum PFC-5R-P Anti Spill Petrol Can – 5 Litre
STIGA-398M,Stiga Tornado 398M Side-Discharge Lawn Tractor
TG50-UTILITY,Spectrum TG50-Utility Lawnmower
GNP560-WT,Spectrum GNP560-WT Wheeled Trimmer
C-T92H,Harry T92H Rear-Collect Lawn Tractor with Hydrostatic Transmission
T84H,Harry T84H Rear-Collect Lawn Tractor with Hydrostatic Drive
C-2T0610483/M22,Mountfield MTF 98H-SD Side-Discharge Lawn Tractor with Hydrostatic Drive
C-HF2317HME,Honda HF 2317 HME Garden Tractor
C-HF2417HME,HF 2417 HME Premium Lawn Tractor with Versamow® Mulching
C-DC24-4,*SHOP SOILED* Spectrum DC24-4 Ultra-Compact Rear-Collect/Side-Discharge Ride-On Mower with Manual Drive
C-299489037/AT9,Atco Liner 18SH Self-Propelled Petrol Rear-Roller Lawnmower
C-2T2000404/A22,SLIGHTY SCRATCHED BUT NO GRASS CUT! Alpina AT4 84AST 2-in-1 Lawn Tractor
MIIMO-1000B,Honda Miimo 1000B Robot Lawn Mower
HRM-1500BC,HONDA HRM 1500BC Live Miimo Robotic Lawnmower
HRM-2500BC,HONDA Miimo HRM 2500BC Live Robot Lawnmower
HRM-4000BC-LIVE,HONDA Miimo HRM4000BC-LIVE Robotic Lawn Mower
HHB25EW,HONDA HHB 25 E Petrol Handheld Leaf Blower
HHH25S75ET,Honda HHH 25S 75E Hedge Trimmer
HHB-36-BXB,Honda HHB 36 BXB 36v Cordless Blower
UMK-425-LE,Honda UMK 425 LE 4-Stroke Brush Cutter
HRX476QY,Honda HRX 476 QY Self-Propelled Rear Roller Petrol Lawn Mower
HRN-536-VY,Honda HRN 536 VY Self-Propelled Petrol Lawn Mower
HRD536QY,Honda HRD 536 QX Self-Propelled Rear Roller Petrol Lawn Mower
HRD-536-HX,Honda HRD 536 HX Self-Propelled Petrol Lawn Mower
HHC36-BXB,Honda HHC36 BXB Cordless Chainsaw
HF-2417-HTE,Honda HF 2417 HTE Premium Garden Tractor
CV3680XA,Honda CV3680XABM Fast Battery Charger
FG320,Honda FG320 Petrol Compact Tiller
HRG416SK,Honda Izy HRG 416 SK Self Propelled Petrol Lawn Mower
HRG-466-PK,Honda Izy HRG 466 PK Petrol Lawn Mower
HRG466SK,Honda Izy HRG 466 SK Self-Propelled Petrol Lawn Mower
HRG466SKEP,Honda Izy HRG 466 SKEP Self-propelled Petrol Lawnmower with Mulching
MF-2T2630483/M22,SHOP SOILED Mountfield 1638H Rear-Collect V-Twin Garden Tractor with Hydrostatic Drive - INCLUDING FREE PETROL BLOWER VAC WORTH £119.95!!
HFT200,Feider HFT200 Scythe-Bar Mower
TG56-PRO,"Spectrum TG56-Pro Variable Speed, Honda Engine, Petrol Lawnmower - 4 Blade"
WEBB-WBV,Webb Walk-Behind Vacuum
CS-4010/38,Echo CS-4010/38 2-Stroke Petrol Chainsaw - 38cm bar
C-TG50-UTILITY-AMZ,Spectrum TG50-Utility Lawnmower (Amazon)
C-DM26PBV-AMZ,Spectrum DM26PBV Petrol Blower-Vac (Amazon)
C-TG51PD-AMZ,Spectrum TG51PD Self-Propelled Petrol Lawnmower (Amazon)
C-TG40SE-AMZ,Spectrum TG40SE Self-Propelled Petrol Lawnmower with Electric Start (Amazon)
C-PFC-5R-P-AMZ,Spectrum PFC-5R-P Anti Spill Petrol Can – 5 Litre (Amazon)
C-PFC-10R-P-AMZ,Spectrum PFC-10R-P Anti Spill Petrol Can – 10 Litre (Amazon)
C-PFC-20R-P-AMZ,Spectrum PFC-20R-P Anti Spill Petrol Can – 20 Litre (Amazon)
C-TG40PD-AMZ,Spectrum TG40PD Self-Propelled Petrol Lawnmower (Amazon)
WEISWB,Webb WEISWB Electric Garden Shredder with 40L Collection Box – 2500W
WEESR,Webb WEESR 2 in 1 Electric Scarifier & Lawn Rake
WEPS400,Webb WEPS400 40cm (16″) Petrol Lawn Scarifier & Raker
SWC420,Sealey SWC420 Petrol Chipper-Shredder
SP45203,Spectrum 48″ Towed Steel Garden Lawn Roller - SP45203
TY7000SW,"Spectrum TY7000SW Self-Propelled Powered broom, Leaf Sweeper, Debris and Snow Sweeper"
HRN536VK,Honda HRN 536 VK Self-Propelled Petrol Lawn Mower
AT-2T2110447/AT2,**SHOP SOILED** Atco GT 30H Rear-Collect Lawn Tractor with Hydrostatic Drive
LBP-56V125,ECHO LBP-56V125 Battery Charger (56V)  
PAS-2620ES,ECHO PAS-2620ES Petrol  Multi Tool Power Unit  
MTA-AH-HD,ECHO MTA-AH-HD Hedge Trimmer Attachment  
XHT-240,Castel Garden XHT 240 4 Wheel-Drive Rear-Collect V-Twin Garden Tractor with Hydrostatic Drive
QG20P,Spectrum 'Qingain' QG20P Push Petrol Lawnmower – WITH FREE BLADE WORTH £39.95!
QG20SP,Spectrum QG20SP  Petrol Self Propelled Lawnmower – WITH FREE BLADE WORTH £39.95!
QG18SP,Spectrum Qingain QG18SP Self Propelled Petrol Lawnmower - WITH FREE BLADE WORTH £24.95!
QG18P,Spectrum Qingain QG18P Hand Propelled Petrol Lawnmower - WITH FREE BLADE WORTH £24.95!
SEALEY-WPP2,"Sealey 2"" Petrol-Powered High-Lift Emergency Water Pump Kit"
WH20XT,HONDA WH20 Self Priming Water Pump
WT30,HONDA WT30 3″ Petrol Water Pump
EU22I,Honda EU22i Petrol Inverter Generator
EG3600CL,Honda EG3600CL Specialist Framed Generator - 3.6KW
CS-4920ES/45,Echo CS-4920 Petrol 2-Stroke Chainsaw (45cm Bar)
THSS100,The Handy 45kg (100lb) Salt Spreader
CL40-SQ,Spectrum CL40-R-SQ 4.0mm Square Strimmer Line
TY31506,Spectrum TY31506 Collection Box
UMS-425-LN,UMS 425 LN 4-stroke Bent Shaft Petrol Brushcutter
TY5-7 WEDGE,Spectrum TY5-7 4 Way Log Splitter Wedge
TY8VWEDGE,Spectrum TY8V 4 Way Log Splitter Wedge
PARK-900-WX,Stiga Park 900 WX 4WD V-Twin Front-Cut Ride-On Lawnmower Including Combi Pro 125 QF Deck
Park700WX_110Combi,Stiga Park 700 WX 4WD V-Twin Front-Cut Ride-On Lawnmower Including Combi Pro 110 QF Deck
PARK500W_100COMBI,Stiga Park 500 W V-Twin Front-Cut Ride-On Lawnmower Including Combi 100 Q Plus Deck
2T1315481/ST1,Stiga Estate 7122 W Rear-Collect V-Twin Garden Tractor with Hydrostatic Drive
2T0980473/C22,Castel Garden PTX 210 HD Rear-Collect V-Twin Garden Tractor with Hydrostatic Drive
TG561-SWT,Spectrum TG561-SWT Self Propelled Wheeled Trimmer
2T2010483/M25,Mountfield 1330M Gear Drive 2-in-1 Lawn Tractor
MF-827M-XDISP,Mountfield MTF66MQ Compact Rear-Collect & Side-Discharge Ride-On Mower with Manual Drive Ex Demo model
CS-3410,Echo CS-3410 Petrol 2-Stroke Chainsaw
FAST175P-RET,Feider FAST175P Hand-Propelled Wheeled Garden Vacuum (Ex-Demo)
GC-SC4240P-RTN,Einhell GC-SC 4240-P Petrol Lawn Scarifier - Refurbished
HF2625HTEH,Honda HF 2625 HTE Premium Lawn Tractor
KT400-3 PRO,Spectrum KT400-3 Pro 3-in-1 Petrol Lawn Scarifier/Aerator/Sweeper-Groomer
R210,Rato Horizontal Engine
FST212-RTN,Feider FST212 Petrol Lawn Scarifier - RTN
DCT38H,"Spectrum DCT38H 38"" Lawn Tractor with Hydrostatic Drive PRE SEASON SPECIAL PRICE!"
C-MTF66-MQ,Mountfield MTF66M Compact Rear-Collect & Side-Discharge Ride-On Mower with Gear Drive
C-HRTF220,Feider HRTF220 Pro Two-Wheel Rear-Tine Rotary Cultivator
SVC-PUNCTURE-PREV,Pre-delivery Puncture Prevention Service
DCT38M-RDM,"Spectrum DCT38M-RDM  38"" Lawn Tractor with Manual Drive PRE SEASON SPECIAL PRICE!"
DCT38M-SDM,"Spectrum DCT38M-SD  38"" Side Discharge and Mulch Lawn Tractor with Manual Drive PRE SEASON SPECIAL PRICE!"
1330M-XDISP,Mountfield T30M Rear-Collect Lawn Tractor with Manual Drive - Ex Demo
ACC-DEFL-84CM,Rear Deflector Flor 84cm Mountfield/Stiga Tractors
TG561-SWT-AMZ,Spectrum TG561-SWT Self Propelled Wheeled Trimmer (Amazon)
SBS460CLM,Spectrum SBS460CLM 46cm Self-Propelled Cordless Lawn Mower — Bare Tool (Batteries & Charger Sold Separately)
SBS40CB,Spectrum SBS40CB 40V 4.0Ah Lithium-Ion Battery Pack
SBSCBC,Spectrum SBSCBC 40V Standard Battery Charger (0.5A)
SBSCSC,Spectrum SBSCSC 40V Fast Battery Charger (2A)
SBS480CBV,Spectrum SBS480CBV 40V Cordless Leaf Blower Vacuum — Bare Tool (Battery & Charger Sold Separately)
SBS240CPHT,"Spectrum SBS240CPHT 40V Cordless Pole Hedge Trimmer, 46cm Blade — Bare Tool (Battery & Charger Sold Separately)"
SBSCDC,Spectrum SBSCDC 40V Dual Battery Charger (2A Fast Charge)
