"id","org_id","created_date","created_by_user_id","last_modified_date","last_modified_by_user_id","deleted_date","deleted_by_user_id","product_code","product_sku","product_name","product_description","cost_price","cost_price_average","cost_price_percentage","cost_chart_of_accounts","cost_currency","premium_declaration_cost_price","underwriter_cost_price","underwriter_cost_price_percentage","agent_cost_price","agent_cost_price_percentage","sell_currency","sell_price","sell_chart_of_accounts","status","product_type","product_category","pending_product_qty_in_stock","product_qty_in_stock","manage_stock","stock_value","resell_value","minimum_retail_price","maximum_retail_price","template_id","company_id","start_date","end_date","external_reference","sales_unit","recommended_retail_price","weight","service_levy_percentage","admin_fee","service_provision","plan_operating_charge","clip_fee_percentage","location","margin_calculation","supplier_id","part_number","bay","ean_barcode","product_image"
67095,6,,,,777,,,"BS691265","BS691265","BRIGGS & STRATTON GENUINE OME REPLACEMENT RETAINING RING","BRIGGS & STRATTON GENUINE OME REPLACEMENT RETAINING RING",6.99,6.99,,"4098","GBP",,,,,,"GBP",15,"4098","Active","4098 - SPARE PARTS","20",0,1,1,6.99,15,,,,,,,"C-BS691265",,,,,,,,,"",,,,,,
67096,6,,,,777,,,"BSB","BSB","SNAPPER 82V (4ah) BATTERY","SNAPPER 82V (4ah) BATTERY",200.14,200.14,,"4025","GBP",,,,,,"GBP",309,"4025","Active","4025 - MISC","59",0,0,1,0,0,,,,,,,"C-BSB",,,,,,,,,"",,752098,,,,
67097,6,,,,777,,,"BT155","BT155","BERTOLINI COMPACT PETROL FRONT TINE CULTIVATOR","BERTOLINI COMPACT PETROL FRONT TINE CULTIVATOR",252.03,0,,"4017","GBP",,,,,,"GBP",318,"4017","Active","4017 - TILLERS & CULTIVATORS","37",0,-1,1,-252.03,-318,,,,,,,"C-BT155",,,27,,,,,,"",,752095,,,,
67098,6,,,,777,,,"BT195","BT195","BERTOLINI BT195 PETROL FRONT TINE CULTIVATOR","BERTOLINI BT195 PETROL FRONT TINE CULTIVATOR",390,390,,"4017","GBP",,,,,,"GBP",456,"4017","Active","4017 - TILLERS & CULTIVATORS","37",0,0,1,0,0,,,,,,,"C-BT195",,,60,,,,,,"",,752095,,,,
67099,6,,,,777,,,"BT401S","BT401S","BERTOLINI BT401S PROFESSIONAL TWO-WHEEL REAR-TINE TILLER (HONDA ENGINE)","BERTOLINI BT401S PROFESSIONAL TWO-WHEEL REAR-TINE TILLER (HONDA ENGINE)",1266.83,1266.83,,"4017","GBP",,,,,,"GBP",1466.43,"4017","Active","4017 - TILLERS & CULTIVATORS","37",0,0,1,0,0,,,,,,,"C-BT401S",,,75,,,,,,"",,,,,,
67100,6,,,,777,,,"C25-7-RET","C25-7-RET","CHIPPERFIELD C25-7 RIDER - RETURN STOCK","CHIPPERFIELD C25-7 RIDER - RETURN STOCK",535,535,,"4011","GBP",,,,,,"GBP",999,"4011","Active","4011 - RIDE ON LAWNMOWERS","199",0,0,0,0,0,,,,,,,"C-C25-7-RET",,,,,,,,,"",,752066,,,,
67101,6,,,,777,,,"C75404062","C75404062","BELT","BELT",80.28,80.28,,"4098","GBP",,,,,,"GBP",79.95,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-C75404062",,,,,,,,,"",,,,,,
67102,6,,,,777,,,"CARB006","CARB006","PRIMER BULB","PRIMER BULB",0.51,0.51,,"4098","GBP",,,,,,"GBP",6.99,"4098","Active","4098 - SPARE PARTS","15",0,8,1,4.08,55.92,,,,,,,"C-CARB006",,,,,,,,,"",,,,,,
67103,6,,,,777,,,"CARB007","CARB007","PRIMER BULB","PRIMER BULB",0.95,0.95,,"4098","GBP",,,,,,"GBP",9.99,"4098","Active","4098 - SPARE PARTS","15",0,8,1,7.6,79.92,,,,,,,"C-CARB007",,,,,,,,,"",,,,,,
67104,6,,,,777,,,"CG260.2","CG260.2","LEVER ASSY -                                                FITS DM26L","LEVER ASSY -                                                FITS DM26L",2.24,2.24,,"4098","GBP",,,,,,"GBP",12.08,"4098","Active","4098 - SPARE PARTS","20",0,15,1,33.6,181.2,,,,,,,"C-CG260.2",,,,,,,,,"",,,,,,
67105,6,,,,777,,,"CG260.4","CG260.4","HARNESS -                                       FITS DM26L","HARNESS -                                       FITS DM26L",1.2,1.2,,"4098","GBP",,,,,,"GBP",14.13,"4098","Active","4098 - SPARE PARTS","20",0,10,1,12,141.3,,,,,,,"C-CG260.4",,,,,,,,,"",,,,,,
67106,6,,,,777,,,"CG260A.1A","CG260A.1A","CLUTCH CUP -                                       FITS DM26L","CLUTCH CUP -                                       FITS DM26L",2.4,2.4,,"4098","GBP",,,,,,"GBP",9.96,"4098","Active","4098 - SPARE PARTS","20",0,10,1,24,99.6,,,,,,,"C-CG260A.1A",,,,,,,,,"",,,,,,
67107,6,,,,777,,,"CG260E-5","CG260E-5","GUARD -                                                 FITS DM26C","GUARD -                                                 FITS DM26C",1.12,1.12,,"4098","GBP",,,,,,"GBP",13.29,"4098","Active","4098 - SPARE PARTS","20",0,5,1,5.6,66.45,,,,,,,"C-CG260E-5",,,,,,,,,"",,,,,,
67108,6,,,,777,,,"CG260E.1A","CG260E.1A","CLUTCH -                                                 FITS DM26C","CLUTCH -                                                 FITS DM26C",0.64,0.64,,"4098","GBP",,,,,,"GBP",13.29,"4098","Active","4098 - SPARE PARTS","20",0,5,1,3.2,66.45,,,,,,,"C-CG260E.1A",,,,,,,,,"",,,,,,
67109,6,,,,777,,,"CG305F.11-1","CG305F.11-1","BLADE GUARD -                                FITS DM26C","BLADE GUARD -                                FITS DM26C",0.16,0.16,,"4000","GBP",,,,,,"GBP",11.63,"4000","Active","4000 - Delivery charges - outward freight","20",0,5,1,0.8,58.15,,,,,,,"C-CG305F.11-1",,,,,,,,,"",,,,,,
67110,6,,,,777,,,"CG305F.6","CG305F.6","HANDLE ASSY -                              FITS DM2C","HANDLE ASSY -                              FITS DM2C",0.72,0.72,,"4098","GBP",,,,,,"GBP",14.96,"4098","Active","4098 - SPARE PARTS","20",0,15,1,10.8,224.4,,,,,,,"C-CG305F.6",,,,,,,,,"",,,,,,
67111,6,,,,777,,,"CG415.1","CG415.1","SHAFT COMPLETE -                                FITS DM26L","SHAFT COMPLETE -                                FITS DM26L",2.8,2.8,,"4098","GBP",,,,,,"GBP",37.46,"4098","Active","4098 - SPARE PARTS","20",0,20,1,56,749.2,,,,,,,"C-CG415.1",,,,,,,,,"",,,,,,
67112,6,,,,777,,,"CMR6A","CMR6A","NGK SPARK PLUG","NGK SPARK PLUG",0.01,0,,"4098","GBP",,,,,,"GBP",4.29,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-CMR6A",,,,,,,,,"",,,,,,
67113,6,,,"2025-11-19T14:52:24.000Z",24305282,,,"COLLECTORBAG","COLLECTORBAG","COLLECTOR BAG -                                   FITS DM26PBV","COLLECTOR BAG -                                   FITS DM26PBV",2,2,,"4098","GBP",,,,,,"GBP",24.96,"4098","Active","4098 - SPARE PARTS","20",0,89,1,178,2221.44,,,,,,,"C-COLLECTORBAG",,,2,,,,,,"TG3 FLOOR",,,,,,
67114,6,,,,777,,,"CP20VGBSKIT1","CP20VGBSKIT1","SEALEY SV20 SERIES15L CORDLESS GARDEN BACKPACK SPRAYE 20V 2AH","SEALEY SV20 SERIES15L CORDLESS GARDEN BACKPACK SPRAYE 20V 2AH",99.98,94.98,,"4025","GBP",,,,,,"GBP",179.96,"4025","Active","4025 - MISC","24",0,2,1,199.96,359.92,,,,,,,"C-CP20VGBSKIT1",,,,,,,,,"",,,,,,
67115,6,,,,777,,,"CS-2511TES/25","CS-2511TES/25","ECHO CS-2511TES/25 CHAINSAW","ECHO CS-2511TES/25 CHAINSAW",275.71,286.74,,"4016","GBP",,,,,,"GBP",424.17,"4016","Active","4016 - CHAINSAW","63",0,2,1,551.42,848.34,,,,,,,"C-CS-2511TES/25",,,,,,,,,"",,752098,,,,
67116,6,,,"2026-02-02T16:41:27.000Z",24305274,,,"CS-2511TESC/25","CS-2511TESC/25","ECHO CS-2511TESC/25 TOP-HANDLE PETROL ARBORISTS CHAINSAW (25CM)","ECHO CS-2511TESC/25 TOP-HANDLE PETROL ARBORISTS CHAINSAW (25CM)",302.79,307.29,,"4016","GBP",,,,,,"GBP",439,"4016","Active","4016 - CHAINSAW","63",0,0,1,0,0,,,,,,,"C-CS-2511TESC",,,2.3,,,,,,"",,,,,,
67117,6,,,,777,,,"CS-4510ES/45","CS-4510ES/45","ECHO CS-4510ES CHAINSAW 18""""","ECHO CS-4510ES CHAINSAW 18""""",286.54,283.84,,"4016","GBP",,,,,,"GBP",440.83,"4016","Active","4016 - CHAINSAW","63",0,1,1,286.54,440.83,,,,,,,"C-CS-4510ES/45",,,,,,,,,"",,752098,,,,
67118,6,,,"2026-02-04T11:24:07.000Z",24305274,,,"CS-501SX/45","CS-501SX/45","ECHO CS-501SX CHAINSAW 18""""","ECHO CS-501SX CHAINSAW 18""""",427.38,381.34,,"4016","GBP",,,,,,"GBP",657.5,"4016","Active","4016 - CHAINSAW","63",0,1,1,427.38,657.5,,,,,,,"C-CS-501SX/45",,,,,,,,,"",,752098,,,,
67119,6,,,,777,,,"CS-7310SX/50","CS-7310SX/50","ECHO CS-7310SX CHAINSAW 20""""","ECHO CS-7310SX CHAINSAW 20""""",611.54,611.54,,"4016","GBP",,,,,,"GBP",940.83,"4016","Active","4016 - CHAINSAW","63",0,-1,1,-611.54,-940.83,,,,,,,"C-CS-7310SX/50",,,,,,,,,"",,752098,,,,
67120,6,,,"2026-01-26T15:28:29.000Z",24305274,,,"CS-3510ES","CS-3510ES","ECHO CS-3510ES 35cm BAR CHAINSAW","ECHO CS-3510ES 35cm BAR CHAINSAW",178.21,183.14,,"4016","GBP",,,,,,"GBP",279,"4016","Active","4016 - CHAINSAW","63",0,0,1,0,0,,,,,,,"C-CS3510ES",,,,,,,,,"",,,,,,
67121,6,,,,777,,,"CST806","CST806","SEALEY PLATFORM TRUCK WITH REMOVABLE SIDES, PNWUMATIC TYRES 450KG CAPACITY","SEALEY PLATFORM TRUCK WITH REMOVABLE SIDES, PNWUMATIC TYRES 450KG CAPACITY",189.98,189.98,,"4025","GBP",,,,,,"GBP",379.96,"4025","Active","4025 - MISC","24",0,1,1,189.98,379.96,,,,,,,"C-CST806",,,,,,,,,"",,,,,,
67122,6,,,"2025-11-24T12:17:23.000Z",24305274,,,"CST997","CST997","SEALEY PLATFORM TRUCK WITH REMOVABLE SIDES, PNEUMATIC TYRES 200KG CAPACITY","SEALEY PLATFORM TRUCK WITH REMOVABLE SIDES, PNEUMATIC TYRES 200KG CAPACITY",119.98,119.98,,"4025","GBP",,,,,,"GBP",239.96,"4025","Active","4025 - MISC","24",0,1,1,119.98,239.96,,,,,,,"C-CST997",,,,,,,,,"",,,,,,
67123,6,,,,777,,,"CT26","CT26","JR CT26 Chainsaw chain - Chain pitch 0.325"" - Number of pacers 72 - Gauge 0.058 (1.5mm) 45 cm""","JR CT26 Chainsaw chain - Chain pitch 0.325"" - Number of pacers 72 - Gauge 0.058 (1.5mm) 45 cm""",2.98,2.98,,"4098","GBP",,,,,,"GBP",19.98,"4098","Active","4098 - SPARE PARTS","3",0,0,1,0,0,,,,,,,"C-CT26",,,0.35,,,,,,"",,752066,,,,
67124,6,,,,777,,,"CUBCADETC1224KHP","CUBCADETC1224KHP","PRE-OWNED CC1224KHP","PRE-OWNED CC1224KHP",1500,0,,"4011","GBP",,,,,,"GBP",3000,"4011","Active","4011 - RIDE ON LAWNMOWERS","40",0,0,1,0,0,,,,,,,"C-CUBCADETC1224KHP",,,,,,,,,"",,,,,,
67125,6,,,,777,,,"D20-WAT","D20-WAT","CARBURETTOR GASKET & DIAPHRAGM SET","CARBURETTOR GASKET & DIAPHRAGM SET",10.67,10.67,,"4098","GBP",,,,,,"GBP",21.34,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-D20-WAT",,,,,,,,,"",,752107,,,,
67126,6,,,,777,,,"D314TB","D314TB","RACING D314TB-A 4-STROKE PETROL BRUSHCUTTER","RACING D314TB-A 4-STROKE PETROL BRUSHCUTTER",0,0,,"4012","GBP",,,,,,"GBP",199.95,"4012","Active","4012 - HANDHELD PRODCUTS","2",0,0,1,0,0,,,,,,,"C-D314TB",,,,,,,,,"",,,,,,
67127,6,,,"2025-10-30T15:55:51.000Z",24305274,,,"DC24-4","DC24-4","SPECTRUM DC24-4 RIDE ON MOWER","SPECTRUM DC24-4 RIDE ON MOWER",530.15,553.98,,"4011","GBP",,,,,,"GBP",1308.29,"4011","Active","4011 - RIDE ON LAWNMOWERS","26",0,21,1,11133.15,27474.09,,,,,,,"C-DC24-2",,,,,,,,,"",,,,,,
67128,6,,,"2026-04-20T14:01:40.000Z",24305282,,,"DC251002250004","DC251002250004","ASSEMBLED FULL ENGINE DC24-4","ASSEMBLED FULL ENGINE DC24-4",0,0,,"4098","GBP",,,,,,"GBP",384.55,"4098","Active","4098 - SPARE PARTS","20",0,-1,1,0,-384.55,,,,,,,"C-DC251002250004",,,,,,,,,"DC FLOOR",,,,,,
67129,6,,,"2025-12-02T15:27:42.000Z",24305282,,,"DC292915","DC292915","AIR BOX & FILTER DC24-4","AIR BOX & FILTER DC24-4",6.59,6.46,,"4098","GBP",,,,,,"GBP",26.84,"4098","Active","4098 - SPARE PARTS","20",0,31,1,204.29,832.04,,,,,,,"C-DC292915",,,,,,,,,"P1B",,,,,,
67130,6,,,,777,,,"DC293601","DC293601","FUEL CAP DC24-4","FUEL CAP DC24-4",0.57,2.09,,"4098","GBP",,,,,,"GBP",9.6,"4098","Active","4098 - SPARE PARTS","20",0,22,1,12.54,211.2,,,,,,,"C-DC293601",,,,,,,,,"DC1E BOX",,,,,,
67131,6,,,"2025-12-03T15:22:51.000Z",24305282,,,"DC294816","DC294816","STARTER CHORD & COVER DC24-4","STARTER CHORD & COVER DC24-4",5.83,14.33,,"4098","GBP",,,,,,"GBP",45.64,"4098","Active","4098 - SPARE PARTS","20",0,31,1,180.73,1414.84,,,,,,,"C-DC294816",,,,,,,,,"P2B",,,,,,
67132,6,,,"2025-12-02T15:24:43.000Z",24305282,,,"DC295621","DC295621","OIL DIPSTICK DC24-4","OIL DIPSTICK DC24-4",1.13,5.46,,"4098","GBP",,,,,,"GBP",19.56,"4098","Active","4098 - SPARE PARTS","20",0,16,1,18.08,312.96,,,,,,,"C-DC295621",,,,,,,,,"P1B BOX",,,,,,
67133,6,,,"2025-12-03T15:22:02.000Z",24305282,,,"DC299904","DC299904","FUEL FILTER DC24-4","FUEL FILTER DC24-4",0.28,1.74,,"4098","GBP",,,,,,"GBP",6.4,"4098","Active","4098 - SPARE PARTS","20",0,31,1,8.68,198.4,,,,,,,"C-DC299904",,,,,,,,,"P2A BOX",,,,,,
67134,6,,,"2025-12-03T15:15:13.000Z",24305282,,,"DC302301","DC302301","INTAKE GASKET DC24-4","INTAKE GASKET DC24-4",0.57,1.53,,"4098","GBP",,,,,,"GBP",4.96,"4098","Active","4098 - SPARE PARTS","20",0,22,1,12.54,109.12,,,,,,,"C-DC302301",,,,,,,,,"P2A BOX",,,,,,
67135,6,,,"2025-12-03T15:04:02.000Z",24305282,,,"DC370002","DC370002","FUEL TANK DC24-4","FUEL TANK DC24-4",2.63,5.71,,"4098","GBP",,,,,,"GBP",23.45,"4098","Active","4098 - SPARE PARTS","20",0,22,1,57.86,515.9,,,,,,,"C-DC370002",,,,,,,,,"P1 FLOOR",,,,,,
67136,6,,,"2025-12-03T15:42:07.000Z",24305282,,,"DC370004","DC370004","WIRING HARNESS TO STARTER MOTOR DC24-4","WIRING HARNESS TO STARTER MOTOR DC24-4",1.88,4.23,,"4098","GBP",,,,,,"GBP",13.14,"4098","Active","4098 - SPARE PARTS","20",0,11,1,20.68,144.54,,,,,,,"C-DC370004",,,,,,,,,"P2D BOX",,,,,,
67137,6,,,"2025-12-03T15:23:12.000Z",24305282,,,"DC372501","DC372501","EXHAUST HEAT SHIELD DC24-4","EXHAUST HEAT SHIELD DC24-4",1.55,3.2,,"4098","GBP",,,,,,"GBP",9.68,"4098","Active","4098 - SPARE PARTS","20",0,21,1,32.55,203.28,,,,,,,"C-DC372501",,,,,,,,,"P2B",,,,,,
67138,6,,,"2025-12-03T15:12:52.000Z",24305282,,,"DC372801","DC372801","CARBURETTOR DC24-4","CARBURETTOR DC24-4",10.73,25.51,,"4098","GBP",,,,,,"GBP",65.8,"4098","Active","4098 - SPARE PARTS","20",0,51,1,547.23,3355.8,,,,,,,"C-DC372801",,,,,,,,,"P2A",,,,,,
67139,6,,,"2025-12-02T15:29:23.000Z",24305282,,,"DC373701","DC373701","EXHAUST MUFFLER DC24-4","EXHAUST MUFFLER DC24-4",3.2,6.4,,"4098","GBP",,,,,,"GBP",28.22,"4098","Active","4098 - SPARE PARTS","20",0,31,1,99.2,874.82,,,,,,,"C-DC373701",,,,,,,,,"P1B",,,,,,
67140,6,,,"2025-12-03T15:26:43.000Z",24305282,,,"DC503034","DC503034","FUEL LINE CLAMP DC24-4","FUEL LINE CLAMP DC24-4",1.86,1.86,,"4098","GBP",,,,,,"GBP",3.72,"4098","Active","4098 - SPARE PARTS","20",0,2,1,3.72,7.44,,,,,,,"C-DC503034",,,,,,,,,"P2C BOX",,,,,,
67141,6,,,"2025-12-03T15:27:48.000Z",24305282,,,"DC5314","DC5314","AIR FILTER (RED) DC24-4","AIR FILTER (RED) DC24-4",1.22,2.96,,"4098","GBP",,,,,,"GBP",14.99,"4098","Active","4098 - SPARE PARTS","20",0,102,1,124.44,1528.98,,,,,,,"C-DC5314",,,,,,,,,"P1D",,,,,,
67142,6,,,"2025-12-02T16:13:53.000Z",24305282,,,"DC602057","DC602057","BLADE BOSS DC24-4","BLADE BOSS DC24-4",2.05,2.2,,"4098","GBP",,,,,,"GBP",21.28,"4098","Active","4098 - SPARE PARTS","20",0,63,1,129.15,1340.64,,,,,,,"C-DC602057",,,,,,,,,"P1C BOX",,,,,,
67143,6,,,"2026-04-28T08:37:30.000Z",24305282,,,"DC830040","DC830040","RUBBER TUBE TO DECK STRAP DC24-4","RUBBER TUBE TO DECK STRAP DC24-4",1.6,1.6,,"4098","GBP",,,,,,"GBP",4.8,"4098","Active","4098 - SPARE PARTS","20",0,20,1,32,96,,,,,,,"C-DC830040",,,,,,,,,"P1D",,,,,,
67144,6,,,"2026-04-28T08:30:35.000Z",24305282,,,"DC830101","DC830101","RUBBER BLOCK DC24-4 (MID STRAP)","RUBBER BLOCK DC24-4 (MID STRAP)",1.6,1.6,,"4098","GBP",,,,,,"GBP",4.8,"4098","Active","4098 - SPARE PARTS","20",0,-1,1,-1.6,-4.8,,,,,,,"C-DC830101",,,,,,,,,"DC1B BOX",,,,,,
67145,6,,,"2025-12-03T15:47:34.000Z",24305282,,,"DC830110","DC830110","SIDE DISCHARGE CHUTE DC24-4","SIDE DISCHARGE CHUTE DC24-4",3.39,7.8,,"4098","GBP",,,,,,"GBP",36.4,"4098","Active","4098 - SPARE PARTS","20",0,11,1,37.29,400.4,,,,,,,"C-DC830110",,,,,,,,,"P2 FLOOR",,,,,,
67146,6,,,,777,,,"DC830114","DC830114","GRASS BAG ASSEMBLY DC24-4","GRASS BAG ASSEMBLY DC24-4",74,74,,"4098","GBP",,,,,,"GBP",149.99,"4098","Active","4098 - SPARE PARTS","20",0,2,1,148,299.98,,,,,,,"C-DC830114",,,,,,,,,"DC FLOOR",,,,,,
67147,6,,,"2025-12-03T15:14:05.000Z",24305282,,,"DC830117","DC830117","BATTERY COVER DC24-4","BATTERY SHIELD DC24-4",1.42,5.09,,"4098","GBP",,,,,,"GBP",17.52,"4098","Active","4098 - SPARE PARTS","20",0,21,1,29.82,367.92,,,,,,,"C-DC830117",,,,,,,,,"P2A",,,,,,
67148,6,,,"2025-12-03T15:13:40.000Z",24305282,,,"DC830118","DC830118","BATTERY PLASTIC SHEATH DC24-4","BATTERY COVER DC24-4",1.7,5.65,,"4098","GBP",,,,,,"GBP",19.2,"4098","Active","4098 - SPARE PARTS","20",0,16,1,27.2,307.2,,,,,,,"C-DC830118",,,,,,,,,"P2A",,,,,,
67149,6,,,"2025-12-03T15:01:20.000Z",24305282,,,"DC830121","DC830121","FRONT WHEEL DC24-4","FRONT WHEEL DC24-4",14.5,18.98,,"4098","GBP",,,,,,"GBP",46.92,"4098","Active","4098 - SPARE PARTS","20",0,38,1,551,1782.96,,,,,,,"C-DC830121",,,,,,,,,"P1D",,,,,,
67150,6,,,"2026-02-20T09:53:34.000Z",24305282,,,"DC830122","DC830122","REAR WHEEL DC24-4","REAR WHEEL DC24-4",15.43,19.45,,"4098","GBP",,,,,,"GBP",59.95,"4098","Active","4098 - SPARE PARTS","20",0,34,1,524.62,2038.3,,,,,,,"C-DC830122",,,,,,,,,"DC1D",,,,,,
67151,6,,,"2026-03-19T08:41:55.000Z",24305282,,,"DC830123","DC830123","BLADE DRIVE BELT A900 DC24-4","BLADE DRIVE BELT A900 DC24-4",3.92,5.01,,"4098","GBP",,,,,,"GBP",26.98,"4098","Active","4098 - SPARE PARTS","20",0,79,1,309.68,2131.42,,,,,,,"C-DC830123",,,,,,,,,"P2E",,,,,,
67152,6,,,"2026-03-19T08:41:07.000Z",24305282,,,"DC830124","DC830124","TRANSMISSION BELT A800 DC24-4","TRANSMISSION BELT A31 1/2 DC24-4 A800",4.42,13.01,,"4098","GBP",,,,,,"GBP",65,"4098","Active","4098 - SPARE PARTS","20",0,101,1,446.42,6565,,,,,,,"C-DC830124",,,,,,,,,"P1A",,,,,,
67153,6,,,"2025-12-03T15:45:43.000Z",24305282,,,"DC830126","DC830126","BATTERY CHARGER DC24-4","BATTERY CHARGER DC24-4",3.39,12.4,,"4098","GBP",,,,,,"GBP",42.8,"4098","Active","4098 - SPARE PARTS","20",0,18,1,61.02,770.4,,,,,,,"C-DC830126",,,,,,,,,"P2D",,,,,,
67154,6,,,"2025-12-02T15:22:31.000Z",24305282,,,"DC830143","DC830143","WIRING HARNESS FROM BATTERY DC24-4","WIRING HARNESS FROM BATTERY DC24-4",1.79,6.5,,"4098","GBP",,,,,,"GBP",22.4,"4098","Active","4098 - SPARE PARTS","20",0,11,1,19.69,246.4,,,,,,,"C-DC830143",,,,,,,,,"P1B",,,,,,
67155,6,,,"2025-12-02T15:23:07.000Z",24305282,,,"DC830148","DC830148","WIRING HARNESS DC24-4","WIRING HARNESS DC24-4",23.35,23.35,,"4098","GBP",,,,,,"GBP",46.7,"4098","Active","4098 - SPARE PARTS","20",0,1,1,23.35,46.7,,,,,,,"C-DC830148",,,,,,,,,"P1B",,,,,,
67156,6,,,"2025-12-03T15:44:57.000Z",24305282,,,"DC830195","DC830195","FRONT LIGHT ASSEMBLY DC24-4","FRONT LIGHT ASSEMBLY DC24-4",35.29,25.55,,"4098","GBP",,,,,,"GBP",31.6,"4098","Active","4098 - SPARE PARTS","20",0,11,1,388.19,347.6,,,,,,,"C-DC830195",,,,,,,,,"P2D BOX",,,,,,
67157,6,,,"2025-12-03T15:02:45.000Z",24305282,,,"DC830196","DC830196","IGNITION BARREL & KEYS DC24-4","IGNITION BARREL & KEYS DC24-4",2.63,8.48,,"4098","GBP",,,,,,"GBP",28.66,"4098","Active","4098 - SPARE PARTS","20",0,19,1,49.97,544.54,,,,,,,"C-DC830196",,,,,,,,,"P1E BOX",,,,,,
67158,6,,,"2025-12-02T16:11:00.000Z",24305282,,,"DC831142","DC831142","BLADE DC24-4","BLADE DC24-4",9.01,9.51,,"4098","GBP",,,,,,"GBP",65,"4098","Active","4098 - SPARE PARTS","20",0,86,1,774.86,5590,,,,,,,"C-DC831142",,,,,,,,,"P1C",,,,,,
67159,6,,,"2025-12-03T15:00:58.000Z",24305282,,,"DC831169","DC831169","GEAR LEVER DC24-4","GEAR LEVER DC24-4",6.73,6.73,,"4098","GBP",,,,,,"GBP",24.15,"4098","Active","4098 - SPARE PARTS","20",0,1,1,6.73,24.15,,,,,,,"C-DC831169",,,,,,,,,"P1D",,,,,,
67160,6,,,"2025-12-03T15:03:12.000Z",24305282,,,"DC831177","DC831177","GEARBOX DC24-4","GEARBOX DC24-4",212.4,212.4,,"4098","GBP",,,,,,"GBP",424.8,"4098","Active","4098 - SPARE PARTS","20",0,4,1,849.6,1699.2,,,,,,,"C-DC831177",,,,,,,,,"P1E",,,,,,
67161,6,,,"2025-12-03T15:17:16.000Z",24305282,,,"DC831204","DC831204","WHEEL PIN DC24-4","WHEEL PIN DC24-4",0.19,0.99,,"4098","GBP",,,,,,"GBP",3.56,"4098","Active","4098 - SPARE PARTS","20",0,13,1,2.47,46.28,,,,,,,"C-DC831204",,,,,,,,,"P2A BOX",,,,,,
67162,6,,,"2025-12-03T15:26:20.000Z",24305282,,,"DC91128","DC91128","REAR WHEEL ASSEMBLY BOLT DC24-4","REAR WHEEL ASSEMBLY BOLT DC24-4",1.54,1.54,,"4098","GBP",,,,,,"GBP",3.08,"4098","Active","4098 - SPARE PARTS","20",0,1,1,1.54,3.08,,,,,,,"C-DC91128",,,,,,,,,"P2C BOX",,,,,,
67163,6,,,"2025-12-02T15:25:03.000Z",24305282,,,"DC91221","DC91221","BLADE ADAPTOR BOLT DC24-4","BLADE ADAPTOR BOLT DC24-4",0.38,1.09,,"4098","GBP",,,,,,"GBP",3.6,"4098","Active","4098 - SPARE PARTS","20",0,35,1,13.3,126,,,,,,,"C-DC91221",,,,,,,,,"P1B BOX",,,,,,
67164,6,,,"2025-12-03T15:20:50.000Z",24305282,,,"DC92304","DC92304","REAR WHEEL WASHER DC24-4","REAR WHEEL WASHER DC24-4",0.9,0.9,,"4098","GBP",,,,,,"GBP",1.8,"4098","Active","4098 - SPARE PARTS","20",0,1,1,0.9,1.8,,,,,,,"C-DC92304",,,,,,,,,"P2A BOX",,,,,,
67165,6,,,"2025-12-03T15:40:22.000Z",24305282,,,"DC92323","DC92323","FRONT WHEEL NUT DC24-4","FRONT WHEEL NUT DC24-4",1.2,1.2,,"4098","GBP",,,,,,"GBP",2.4,"4098","Active","4098 - SPARE PARTS","20",0,2,1,2.4,4.8,,,,,,,"C-DC92323",,,,,,,,,"P2D BOX",,,,,,
67166,6,,,"2025-12-03T15:20:21.000Z",24305282,,,"DC92324","DC92324","WHEEL SPLIT PIN DC24-4","WHEEL SPLIT PIN DC24-4",0.19,0.7,,"4098","GBP",,,,,,"GBP",2.4,"4098","Active","4098 - SPARE PARTS","20",0,23,1,4.37,55.2,,,,,,,"C-DC92324",,,,,,,,,"P2A BOX",,,,,,
67167,6,,,"2025-12-02T15:25:24.000Z",24305282,,,"DC92354","DC92354","BLADE ADAPTER WASHER DC24-4","BLADE ADAPTER WASHER DC24-4",0.38,1.09,,"4098","GBP",,,,,,"GBP",3.6,"4098","Active","4098 - SPARE PARTS","20",0,35,1,13.3,126,,,,,,,"C-DC92354",,,,,,,,,"P1B BOX",,,,,,
67168,6,,,"2025-12-03T15:25:27.000Z",24305282,,,"DC96115","DC96115","PAPER GASKET CARBURETTOR DC24-4","PAPER GASKET CARBURETTOR DC24-4",0.19,1.25,,"4098","GBP",,,,,,"GBP",4.6,"4098","Active","4098 - SPARE PARTS","20",0,22,1,4.18,101.2,,,,,,,"C-DC96115",,,,,,,,,"P2C BOX",,,,,,
67169,6,,,"2025-12-03T15:26:01.000Z",24305282,,,"DC96116","DC96116","EXHAUST GASKET DC24-4","EXHAUST GASKET DC24-4",0.57,3.5,,"4098","GBP",,,,,,"GBP",12.84,"4098","Active","4098 - SPARE PARTS","20",0,22,1,12.54,282.48,,,,,,,"C-DC96116",,,,,,,,,"P2C BOX",,,,,,
